RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
252,15753754,Morrison,605.3572389410956,Spain,Female,34.0,1,-3698.6834178811005,2,1,1,100771.71679263632,0
253,15793726,Matveyeva,723.4431239402527,France,Female,79.0,0,-3730.826404852037,2,0,1,170603.5962339094,0
254,15694717,Ku,564.6493052110229,Germany,Male,37.0,2,81868.57477898411,1,1,1,56177.23057080244,0
255,15665834,Cheatham,665.6126006809197,Spain,Male,28.0,8,4407.818174708342,1,0,0,180825.36695171567,0
256,15765297,Yao,756.315318542675,Spain,Male,41.0,0,2667.7061143604465,2,0,1,36699.53281160616,0
257,15636684,Kirkland,752.3382229837325,France,Male,34.0,10,-8589.824681990887,2,1,1,194219.9357866135,0
258,15592979,Rose,656.8466106876244,Germany,Female,34.0,6,37625.62084961711,2,0,0,157856.20240719343,0
259,15750803,Jess,701.8763885629246,France,Female,30.0,6,123288.767600894,1,1,1,55043.53219839829,0
260,15607178,Welch,865.4926810685868,Germany,Male,38.0,3,63718.277146443594,1,1,1,143680.9917100883,0
261,15713853,Ifeajuna,713.4613905684384,Germany,Male,42.0,9,112144.78954534324,2,1,1,63370.11911561305,0
262,15673481,Morton,724.8094928787641,Spain,Female,48.0,6,103542.57075734944,1,1,0,64240.03285818134,0
263,15686776,Rossi,492.1746531986185,France,Female,32.0,6,179273.45654486585,2,1,0,18916.966434740272,0
264,15673693,Reppert,661.5122471733141,France,Female,26.0,0,108297.91824818066,1,0,1,115289.76154795081,0
265,15700696,Kang,732.9486369721367,Spain,Male,31.0,9,90329.58253247835,1,1,1,20624.51854995823,0
266,15813163,Ch'iu,506.044336360703,Spain,Female,36.0,9,105931.32112912003,1,1,0,122162.55697967883,0
267,15653857,Wallis,530.6482260786327,France,Male,34.0,2,-11578.122548983938,2,1,1,148844.96564478573,0
268,15777076,Clark,622.3971724407872,France,Male,,7,-7805.048704941,2,1,0,14007.93072846955,0
269,15717398,Fielding,540.1991102660604,Spain,Female,39.0,7,3251.6635185477053,1,0,0,86687.26457484631,1
270,15799217,Zetticci,793.6148115457218,Germany,Female,35.0,7,39308.61340794514,1,1,0,164900.33499123823,0
271,15787071,Dulhunty,678.8254657813222,Spain,Male,41.0,9,-2489.8787124246073,2,0,1,197327.6663664951,0
272,15619955,Bevington,704.2827569764113,Germany,Male,,3,102536.14642151969,3,1,0,55955.99960505674,1
273,15796505,Boyle,834.2632750430992,Germany,Female,34.0,1,137536.36960993827,2,1,1,186864.29982097005,0
274,15725166,Newton,707.2046612203917,France,Male,,8,3841.756995782438,2,1,0,29580.054809676025,0
275,15800116,Bowman,692.3698269790409,Germany,Male,,4,147542.03032838536,1,0,1,96989.92681453313,0
276,15758685,Dubinina,715.2420694852653,Spain,Female,37.0,7,-5034.849539083565,2,1,1,110511.61000469954,0
277,15694456,Toscani,759.9811939114693,France,Male,62.0,3,-11983.519506606239,1,1,1,8499.613870047855,1
278,15767339,Chiazagomekpere,764.995662456824,France,Female,53.0,10,9811.981076666092,2,1,0,189656.28561272874,0
279,15683562,Allen,647.3960416998004,France,Male,,6,84483.54248628841,1,0,1,162965.61236839724,0
280,15782210,K'ung,706.2937280627648,France,Male,46.0,1,-6926.26197641748,1,1,0,150562.1686035051,1
281,15668893,Wilsmore,784.270346905025,France,Male,39.0,8,-5946.376924760218,2,1,1,31727.57096381946,0
282,15669169,Hargreaves,788.242613490421,Spain,Male,29.0,10,15069.656727452575,2,1,1,65708.21490917394,0
283,15643024,Huang,510.7203363229071,Germany,Male,35.0,4,141823.14322330165,1,1,1,46723.55752588096,1
284,15699389,Ch'ien,782.2436900234629,France,Male,42.0,7,106331.84183877538,1,1,1,27600.952504513156,0
285,15708608,Wallwork,841.6606674931254,France,Female,22.0,8,182489.84505624272,2,0,1,190372.74672605057,0
286,15626144,Chu,635.9582440095501,France,Male,40.0,7,121713.43178029366,2,1,0,35732.64693650104,0
287,15573112,Kang,598.9642980992883,Spain,Male,29.0,5,107445.59486041186,1,1,0,158841.60879845952,0
288,15790678,Davidson,486.76634412969156,France,Female,32.0,8,112596.75382749914,1,1,0,98968.59720866475,0
289,15727556,O'Donnell,749.6198373547006,Spain,Female,,5,156922.87640971597,1,1,1,187187.30842407886,0
290,15697307,Nnachetam,575.5460096035881,Spain,Male,34.0,10,7444.797258023989,2,1,0,77907.96573309826,0
291,15652266,Chidiebele,698.8375549928544,Germany,Male,42.0,9,64169.08811990242,1,0,1,132670.86252688497,0
292,15607098,Ahmed,737.1399813068233,Spain,Female,41.0,5,80703.91209734883,2,1,0,195206.8127725552,0
293,15655774,Booth,571.2127048611158,France,Male,27.0,7,-6017.306310482284,2,1,0,51047.10929625714,0
294,15590241,Chuang,766.9920419404204,Spain,Female,34.0,9,108655.50186726968,1,0,0,146645.56619559153,1
295,15785819,Shao,688.1403097193011,France,Male,38.0,3,5118.348185032349,2,1,1,120093.1099692488,0
296,15723654,Tsao,759.1418080947869,France,Male,25.0,2,141927.57961228912,1,1,0,72195.45984194604,0
297,15774510,Tien,731.991997508665,France,Female,31.0,4,123908.70811772817,1,1,1,104280.86896479945,0
298,15684173,Chang,693.1459904175322,Spain,Female,44.0,7,5566.06002733699,3,1,0,156918.1557308554,1
299,15650068,Johnson,527.2572423767792,France,Male,,0,150440.00953064967,1,1,1,157431.5178394729,0
300,15811490,French,639.5925768384723,France,Male,33.0,5,-1431.225241579555,2,1,1,101920.67103199812,0
301,15803976,Efremov,677.4200997815585,France,Female,31.0,10,-1947.1962760572517,2,1,0,161866.88207934325,0
302,15682541,Hartley,604.7963791960606,Spain,Female,36.0,6,127435.24663842138,1,0,0,8037.546009630138,0
303,15695699,Calabrese,701.9458721024653,France,Male,35.0,8,45.00896225773499,2,1,0,12818.052349015057,0
304,15624188,Chiu,724.2074053086692,France,Female,33.0,6,1669.5612638275143,2,1,1,190511.63241528757,0
305,15812191,Brennan,552.581968120717,France,Male,,4,120145.47778892203,1,0,0,89541.1493161742,0
306,15636673,Onwuatuegwu,669.3465476661756,France,Male,31.0,1,123209.32527867831,1,1,1,29299.07478234343,0
307,15594898,Hewitt,756.5532979157686,France,Male,,2,-2064.4327062689026,1,1,1,170192.25837900757,1
308,15660211,Shih,617.1685722232835,Germany,Male,35.0,7,157406.21443128466,2,1,0,29475.500793773543,0
309,15773972,Balashov,624.9419476234007,France,Male,50.0,4,135729.89480623647,1,1,0,124956.6543677883,1
310,15746726,Doyle,433.9561469513221,Germany,Male,31.0,8,75018.20792065791,1,1,0,47464.19414522946,0
311,15712287,Pokrovskii,647.6463759354556,France,Female,80.0,4,-1253.6600339390247,2,1,1,188387.46889234884,0
312,15702919,Collins,750.9755370397438,Germany,Male,30.0,6,73752.00775095342,1,1,0,146310.83651778058,0
313,15674398,Russo,658.5083269797606,France,Male,,3,-2816.301366083068,2,0,0,173319.66694528877,0
314,15797960,Skinner,822.2701927200128,Germany,Female,59.0,0,139429.67316287526,1,1,0,181947.4118259372,0
315,15631868,Robertson,770.1095761430865,Spain,Male,36.0,2,155098.47313125455,1,1,1,91547.8162025724,0
316,15581539,Atkinson,474.4200768326551,Spain,Male,37.0,3,2324.5630878787124,2,0,0,59928.199177846924,0
317,15662736,Doyle,572.6390594258992,France,Male,49.0,2,157638.2496531131,1,1,0,121140.24067403121,1
318,15666252,Ritchie,699.7946648681309,Spain,Male,42.0,9,13983.729462383073,2,1,1,28935.844862546106,0
319,15677512,McEncroe,634.4833270497688,Spain,Female,22.0,3,-9045.505822413623,1,1,0,81996.18995359083,0
320,15626114,Pearson,426.39713891264626,France,Male,,4,97758.5123562058,1,1,0,42038.592434992075,0
321,15810834,Gordon,526.9399192998544,Spain,Female,57.0,2,140539.38632668866,1,1,1,63989.39219380809,0
322,15678910,Ts'ai,691.9031405087383,France,Female,30.0,8,141892.4145599763,1,1,1,18139.980165219753,0
323,15694408,Lung,732.6355863353306,France,Male,40.0,1,142051.53924260783,1,1,0,186121.40248271587,1
324,15585215,Yuan,804.8477455137092,France,Female,,4,-2327.9041810501226,2,0,0,53378.811824777724,0
325,15682757,Pardey,713.8796523700059,France,Male,30.0,3,6197.966540825502,2,1,0,105797.60351824504,0
326,15736601,Tai,691.7162277442453,France,Male,35.0,4,154794.08126795085,1,1,0,137559.39169387892,0
327,15601848,Scott,617.1622174700015,France,Male,35.0,2,-775.2409858866799,2,1,0,100795.3027242697,0
328,15736008,Hunter,659.8332538792588,France,Female,46.0,9,103168.1715549994,1,1,0,111267.19702773175,1
329,15669064,Mazzanti,683.4823963410431,Germany,Male,35.0,1,140750.49152435636,1,1,1,178535.4723109585,0
330,15624528,L?,676.5669101852857,Germany,Male,26.0,7,115515.3574919874,2,1,1,95312.11466042095,0
331,15598493,Beach,655.7550645430617,France,Male,50.0,7,-1766.1768186717434,2,0,1,72431.55450143962,0
332,15601274,Hsieh,649.0549125702835,Spain,Female,40.0,1,158203.18829304932,1,1,0,15638.841314258048,0
333,15702669,Faulkner,664.5160911638745,Germany,Male,44.0,2,120595.9065546559,2,0,1,148137.7638551162,0
334,15728669,Knowles,570.4567657697578,Germany,Female,30.0,8,114447.01628912038,1,1,0,178357.37059906073,1
335,15742668,Day,645.502394668355,Spain,Female,37.0,6,112195.59575897732,1,1,0,4562.351235349127,0
336,15697441,Hsueh,482.0588523699572,France,Male,29.0,7,191523.75136493446,1,1,0,116425.9194072842,1
337,15740476,Tsao,642.4900560641497,Germany,Female,32.0,3,157889.17467484117,2,0,1,173299.84757895875,0
338,15648064,Kennedy,642.5722831669402,France,Male,33.0,2,2841.1637754050525,2,1,0,-2909.419134249906,0
339,15636624,Nwabugwu,813.2586290855124,Spain,Female,39.0,5,160291.6450698377,1,1,0,8233.108533896597,1
340,15807923,Young,704.7255089439204,Germany,Female,39.0,10,105669.5904024239,1,1,0,45875.2052102767,1
341,15745844,Kerr,625.5555920886713,Germany,Female,40.0,6,130328.39373488793,2,0,1,87945.26910234806,1
342,15786170,Tien,663.8737442298382,France,Male,31.0,4,117106.12682823653,1,0,0,165100.56736692775,0
343,15681081,Marrero,549.8993314221746,Spain,Female,47.0,5,13792.946332988398,2,1,1,42686.023588799406,0
344,15684484,White,532.8611364925773,France,Male,22.0,8,-1233.279679056971,2,0,0,130784.79640049196,0
345,15785869,Pisano,708.5792338876336,France,Female,25.0,7,-2192.966549731891,2,1,0,28464.469224792367,0
346,15763859,Brown,844.6409987471527,France,Female,,7,4089.3623192169907,2,1,0,87643.75222207402,0
347,15658935,Freeman,601.0383131700535,Germany,Female,34.0,9,108886.28735419145,2,1,0,137639.9366074315,0
348,15747358,Russell,614.8507245124688,Germany,Male,59.0,3,174292.92980595015,1,1,1,31171.94567421659,0
349,15735203,Seleznyov,639.6311155749513,Germany,Female,32.0,1,122622.33244433704,1,1,1,121074.9014756412,0
350,15576256,Yusupova,577.731056965763,France,Male,39.0,5,9080.937868800387,2,1,1,128472.53188886194,0
351,15659420,Foley,665.2181513119601,Spain,Male,32.0,3,108639.47464329707,2,1,1,100026.52366437523,0
352,15593365,Shih,791.5071243389909,Spain,Male,,2,72473.60393262903,1,1,1,18211.008371204818,0
353,15777352,Ikedinachukwu,585.1531924640403,Spain,Female,32.0,7,169436.77604838478,1,1,0,58961.3776617756,0
354,15812007,Power,666.8012294007315,Spain,Male,25.0,6,-13072.074671065988,2,1,1,80856.56201700494,0
355,15625461,Amos,612.6196758419462,France,Female,45.0,1,188696.22455966947,2,1,1,148426.25509139962,0
356,15739438,Reed,518.9494127072439,France,Male,30.0,0,-6452.781165425088,2,1,0,162009.78544235782,0
357,15611759,Simmons,849.6297372801523,Spain,Female,57.0,8,125055.6808055963,2,1,1,132483.1098387043,0
358,15661629,Ricci,516.2268272215972,Spain,Male,34.0,9,119404.85716179309,1,1,0,173055.85686412436,1
359,15633950,Yen,743.4543712067618,France,Male,41.0,1,100253.90393734383,1,1,1,125727.50709582327,0
360,15592386,Campbell,503.4553811289535,France,Male,58.0,3,-4085.3873349958803,2,0,1,30363.96332011127,0
361,15803716,West,716.3869302848234,Spain,Male,28.0,3,1993.8832715919498,2,0,1,181447.98444528988,0
362,15696674,Robinson,673.6547782600514,Germany,Female,45.0,2,157116.88499269448,1,0,1,6870.291459474552,1
363,15706365,Bianchi,645.8247970308628,France,Female,50.0,9,102414.36137892176,1,1,1,193732.72685739037,0
364,15745088,Chen,451.0342344419788,Germany,Female,29.0,9,97840.10626618902,2,1,0,10998.919709219277,0
365,15676715,Madukaego,653.8028798342223,France,Male,68.0,9,7654.179568971733,2,1,1,201239.1423928966,0
366,15613085,Ibrahimova,619.9755905622833,Spain,Female,33.0,3,4979.869288675907,1,1,1,186379.7047793793,0
367,15633537,Nolan,544.4818496362084,Germany,Female,42.0,9,99632.72419777272,2,1,0,168761.10946089565,0
368,15594720,Scott,460.2518480156359,Germany,Female,35.0,8,109991.13205154364,2,1,1,187462.05669556075,0
369,15684042,Blair,637.9535219709767,Germany,Male,34.0,2,44642.34135718618,2,0,1,51270.06918830151,0
370,15583303,Monaldo,577.5398043228906,France,Female,29.0,2,150782.4588487387,1,1,0,34333.71835228364,0
371,15611579,Sutherland,801.4902034851789,Spain,Male,42.0,4,142896.99851959414,1,1,1,9873.183137618475,0
372,15774696,Cole,649.959965824909,Germany,Female,75.0,1,109779.66491574205,2,0,1,111712.32907258466,0
373,15694506,Briggs,640.0228721559008,Germany,Male,31.0,0,102687.64420239149,2,1,1,187149.00118784403,0
374,15688074,Gregory,821.1854165217042,Germany,Male,31.0,1,127873.2947153093,1,1,1,188057.57157766257,0
375,15759537,Bianchi,760.0636491502312,Germany,Male,35.0,7,66796.52437449037,2,1,1,174294.11891094726,0
376,15758449,Angelo,753.653048742239,France,Female,39.0,8,308.7858278510039,1,0,1,25786.76808284054,0
377,15583456,Gardiner,762.4464127344136,Germany,Male,45.0,10,106629.91533080189,3,1,1,120170.59662655412,1
378,15667871,Kerr,575.666840114767,Spain,Male,,4,146220.5767723789,1,1,0,122728.96418707198,0
379,15677371,Ko,672.7960586643535,Spain,Female,30.0,2,30015.418715247186,1,1,0,20843.892082689385,0
380,15629677,Distefano,670.8340342928971,Spain,Female,39.0,2,-5468.690699595126,3,0,0,190840.0129293948,1
381,15713578,Farrell,466.2055631563845,France,Female,50.0,9,4218.833762683032,2,1,1,108752.61328165197,0
382,15591509,Milano,678.0121470911195,France,Male,36.0,7,99828.42139644697,2,1,0,121099.2397912227,0
383,15568240,Ting,449.52208551380386,Germany,Female,30.0,10,70618.46462008216,2,0,1,147956.56626117104,0
384,15622993,Boyd,698.4848995663847,Germany,Male,28.0,8,130613.45809235184,2,1,0,146847.7446352649,0
385,15689294,Onyemaechi,689.817346768926,Germany,Male,44.0,3,98423.64475444896,1,1,0,83720.62366860679,0
386,15720910,Black,563.0078757295241,France,Female,66.0,9,-6619.136959599143,1,1,1,15865.337726208607,0
387,15721181,Oliver,617.8351195155433,Spain,Male,46.0,6,-3443.384271446862,2,1,0,45388.48730889994,0
388,15776433,Greco,767.5234167843178,Spain,Male,62.0,2,4091.100985363864,2,1,1,182444.3562496914,0
389,15748936,Whitehead,728.0084767637211,Spain,Female,45.0,2,7813.230954194806,2,0,1,163284.40365055046,0
390,15717225,Ikemefuna,532.4619268867518,France,Female,21.0,10,156911.2184073346,2,1,0,7584.018354287104,0
391,15685226,Morrison,694.0317065730328,Germany,Female,29.0,7,136156.90726382544,1,1,1,81389.59668454132,0
392,15785611,Onyeoruru,761.8383834301301,Germany,Male,38.0,3,186628.379805803,1,1,1,72782.34495266326,0
393,15573456,Cunningham,621.5953358595871,Spain,Male,46.0,9,135178.67513014178,2,1,0,80245.64022355377,1
394,15684548,Demidov,592.6291753170872,Spain,Male,38.0,8,-1829.339554251147,2,0,0,545.0116118728686,1
395,15620505,Celis,617.5888024144258,Spain,Female,24.0,0,101278.23127386655,1,1,1,68127.93157146721,0
396,15807432,Cheng,635.6164869579059,Germany,Female,37.0,2,128389.73533160637,2,0,1,153795.47400586255,0
397,15584766,Knight,522.7373094181823,France,Male,33.0,3,50177.10045206164,1,1,1,2025.874992118187,0
398,15612187,Morin,574.0774474833083,Germany,Male,,8,165144.92904608644,1,1,0,64738.27542396089,0
399,15762218,Mills,698.7092030949477,France,Female,39.0,9,2583.3213142958607,2,0,1,149778.73023827496,0
400,15646372,Outhwaite,640.7563262394692,France,Female,66.0,1,136995.33749667072,1,1,0,183850.18307524812,1
401,15690452,Tung,573.1114468241126,France,Male,,1,54253.13405739085,1,1,0,103143.18614061775,0
402,15747795,Pai,581.0124995409246,Germany,Female,,4,131526.11932860487,1,1,1,156524.1733334623,0
403,15781589,Carpenter,751.1048739943637,Spain,Male,52.0,8,-1118.451977526417,2,0,1,181881.15984232,0
404,15732674,Fennell,443.9396118752949,Spain,Male,36.0,6,66802.62603502464,2,0,1,59779.16609249423,0
405,15642291,Fontaine,675.9986905704152,France,Male,,8,-1790.2642483383618,2,1,1,112380.09987609909,0
406,15692761,Pratt,730.4569986469501,France,Male,36.0,9,-5812.720133857212,1,1,0,43333.190853871994,0
407,15578045,Mitchell,516.6475914123482,Spain,Female,,9,133821.92736350838,1,0,0,170758.79778111202,1
408,15745354,Franklin,608.1524102995741,Spain,Female,37.0,4,6381.789193558627,2,1,0,121566.19485750387,0
409,15701376,K'ung,670.4059126342379,Germany,Male,37.0,10,149536.16464339726,2,1,1,160246.3793286238,0
410,15691625,Ko,547.288776681175,Germany,Female,41.0,3,138862.98137334408,1,1,0,106405.22269747518,0
411,15566594,McKenzie,723.2322975617778,Spain,Male,23.0,10,10088.508151440059,2,0,0,132154.394963312,0
412,15760431,Pino,827.5071581632426,France,Male,38.0,1,-4701.058883027969,2,1,1,80467.66572843093,0
413,15686302,Fisk,714.3177165852876,Spain,Female,31.0,3,107366.52777461287,1,1,1,141746.63991792218,0
414,15801559,Chiang,718.5535364379703,Germany,Female,41.0,9,186539.69743481264,3,1,1,185902.00590021617,1
415,15810432,Moseley,801.6462802395918,Spain,Male,35.0,8,17382.579520705636,2,1,0,167938.82327944943,0
416,15809616,Hsiung,611.030269268869,Spain,Male,26.0,8,3513.921278773727,2,0,0,189455.07095026848,0
417,15720559,Heath,518.0230395104504,Germany,Female,61.0,5,112667.86266699189,1,0,0,12558.173325925198,1
418,15695632,Dellucci,558.3134926858572,France,Female,,9,81398.07106556233,1,1,1,91166.27043537784,0
419,15659843,Li,666.5859436812766,France,Female,46.0,6,-3016.34945718136,2,0,0,105307.61040274122,0
420,15615624,De Salis,606.3503696282021,France,Female,28.0,6,-6351.027792389921,2,0,0,150234.58582609313,0
421,15810418,T'ang,797.2149584976398,Germany,Female,60.0,3,118598.69610346791,1,1,0,95956.34107636046,1
422,15716186,Richardson,621.1068168488641,France,Female,38.0,2,-3274.591620410687,2,1,0,86152.21522103067,0
423,15674551,Fitch,530.0207170304186,Germany,Male,40.0,7,104603.69291691695,1,1,0,4344.107304898547,1
424,15622834,Stevenson,697.4314190190871,France,Female,35.0,4,14585.91700507335,1,1,0,128631.67349265453,0
425,15566111,Estes,608.907518991703,France,Male,39.0,9,-1831.6936410219364,1,1,0,46989.744169014724,0
426,15784597,Lattimore,675.3726311506471,France,Male,26.0,9,157598.43644163955,1,1,0,99376.89664342943,0
427,15652883,Chung,472.7015307883979,Germany,Male,39.0,10,130182.65964977059,2,1,0,145681.70760638634,0
428,15806964,Utz,715.7210291999688,France,Male,45.0,0,85945.59030804032,1,1,1,29641.47429695973,0
429,15576313,Wei,507.1684897369918,Germany,Female,,9,90473.43578669123,1,1,0,77169.06883953421,0
430,15806467,Boyle,532.8252102715378,Germany,Male,40.0,1,92675.93514607073,1,0,0,136516.98775974062,1
431,15597602,Nwachinemelu,595.3348297466846,Germany,Male,57.0,3,146776.91295709164,1,1,1,71517.58852192629,1
432,15743040,Kuznetsova,683.2153564447981,Germany,Male,41.0,2,124691.41850862524,2,0,1,195458.79251485213,0
433,15705521,Pisani,542.6118633111089,Germany,Female,33.0,0,111377.87768779471,1,1,0,43012.63289806351,0
434,15595039,Manna,559.3508451159194,Germany,Female,37.0,8,121880.65823386902,1,1,0,131354.89163035527,1
435,15799384,Collier,713.0471410419207,France,Male,33.0,8,-9218.560768055255,1,0,0,76851.09034545101,0
436,15581197,Ricci,763.4818956083955,France,Female,51.0,3,115673.77543287008,1,0,1,88746.4664532854,0
437,15693737,Carr,659.5723109114258,Germany,Female,30.0,4,66046.15426291495,2,1,0,127731.37606319624,0
